Gender,Age,Occupation,Vintage,Avg_Account_Balance,Is_Lead
Female,29,Salaried,15,992866,0
Female,52,Self_Employed,27,791806,1
Male,32,Salaried,31,671193,0
Female,74,Other,111,2119632,0
Female,32,Salaried,26,2607691,0
Female,28,Other,19,1698645,0
Female,28,Salaried,19,459044,0
Male,52,Other,44,1583158,0
Male,27,Salaried,14,401550,0
Male,47,Self_Employed,25,786911,0
Male,80,Other,117,1197815,0
Male,61,Self_Employed,63,2166126,0
Male,27,Other,26,1109563,0
Female,29,Salaried,33,1168303,0
Female,45,Self_Employed,38,1164894,0
Female,41,Self_Employed,25,410681,0
Female,34,Other,32,974808,0
Male,79,Other,97,1641774,0
Male,58,Other,87,900190,1
Male,27,Salaried,15,1095207,0
Male,41,Other,15,1276153,1
Female,49,Self_Employed,98,2080882,0
Female,28,Salaried,14,543941,1
Female,60,Other,31,394385,0
Male,62,Other,67,756037,0
Male,37,Self_Employed,25,1237945,0
Male,55,Self_Employed,63,875875,1
Male,52,Self_Employed,55,1784903,1
Male,39,Self_Employed,68,1692228,0
Male,71,Other,79,6400239,0
Male,47,Self_Employed,123,1651848,0
Male,51,Other,93,827958,1
Female,44,Other,92,1192938,1
Female,25,Salaried,20,429647,0
Male,58,Self_Employed,33,1000235,0
Male,29,Other,20,989884,0
Male,54,Self_Employed,93,1507553,1
Female,51,Self_Employed,93,1482268,0
Female,30,Other,21,673222,0
Female,27,Salaried,14,1073357,0
Female,36,Self_Employed,13,933930,0
Male,58,Self_Employed,93,1759058,1
Male,58,Self_Employed,38,624317,0
Male,30,Salaried,13,940080,0
Female,39,Self_Employed,63,1404580,0
Male,33,Self_Employed,33,470284,1
Male,49,Self_Employed,55,445623,0
Male,49,Self_Employed,80,1135746,0
Female,55,Self_Employed,93,1284528,0
Female,56,Other,104,1805747,1
Female,30,Salaried,19,641529,0
Female,28,Salaried,25,505342,0
Male,61,Self_Employed,103,1957385,0
Male,30,Self_Employed,19,409791,0
Male,63,Other,13,789118,0
Male,41,Self_Employed,26,1023971,1
Male,29,Salaried,33,1664122,0
Male,42,Salaried,87,1710081,1
Female,24,Salaried,13,2663271,0
Male,61,Self_Employed,49,1570511,0
Male,26,Salaried,14,1076330,0
Male,33,Salaried,20,836956,0
Female,30,Other,13,607754,0
Male,30,Salaried,33,707309,0
Female,70,Other,56,2086542,0
Male,41,Self_Employed,25,716903,1
Female,77,Other,117,1807883,1
Male,45,Self_Employed,57,863077,0
Female,35,Other,31,598462,0
Female,52,Other,104,537924,0
Female,53,Self_Employed,14,980094,0
Male,49,Other,19,733716,0
Male,27,Salaried,21,915009,0
Male,29,Self_Employed,33,300704,0
Male,28,Self_Employed,13,723801,0
Female,36,Salaried,31,246360,0
Female,65,Other,26,499708,0
Female,57,Self_Employed,87,810229,1
Female,46,Self_Employed,93,1649784,0
Male,54,Other,91,1156056,1
Male,52,Self_Employed,56,1451545,0
Male,41,Self_Employed,55,503829,0
Female,45,Self_Employed,21,974220,0
Female,34,Salaried,31,472679,0
Male,45,Self_Employed,73,3131020,0
Female,29,Salaried,25,1009589,0
Male,25,Salaried,21,1111948,0
Male,33,Salaried,26,2815657,0
Female,33,Self_Employed,26,1050573,0
Male,48,Self_Employed,14,1465767,0
Female,28,Salaried,14,293967,0
Male,47,Self_Employed,15,840311,0
Female,37,Self_Employed,33,388404,0
Female,29,Salaried,20,720615,0
Male,30,Self_Employed,25,1313221,0
Male,26,Salaried,13,1652765,0
Female,47,Entrepreneur,92,2177207,1
Female,65,Other,49,1239894,0
Male,33,Salaried,33,360930,0
Male,27,Self_Employed,25,1100342,0
Female,27,Other,15,585281,0
Male,60,Self_Employed,99,984153,1
Female,41,Other,98,1444220,0
Female,49,Other,75,904533,0
Male,47,Salaried,75,1477533,1
Male,29,Other,19,1148785,0
Male,43,Self_Employed,21,712382,0
Male,27,Salaried,26,1007284,0
Male,46,Self_Employed,73,1516417,1
Male,65,Other,21,1140090,0
Male,27,Salaried,25,3967450,0
Female,71,Other,43,1244905,0
Female,70,Other,67,1218525,0
Male,27,Self_Employed,21,452360,0
Female,57,Self_Employed,86,797235,1
Male,66,Other,13,558243,0
Male,46,Self_Employed,49,1936301,0
Male,33,Self_Employed,21,909571,0
Female,28,Salaried,31,489108,0
Female,45,Self_Employed,13,761208,1
Female,81,Other,127,620080,1
Female,31,Salaried,33,1166531,0
Male,51,Self_Employed,13,675340,0
Male,29,Other,32,1763766,0
Male,56,Self_Employed,105,405804,0
Male,84,Other,73,1518001,0
Male,52,Self_Employed,68,656179,1
Female,34,Salaried,31,962348,0
Male,27,Salaried,20,2597135,0
Female,58,Self_Employed,33,346708,0
Female,28,Salaried,32,759027,0
Male,30,Salaried,20,654078,0
Male,70,Other,14,1694835,1
Male,48,Other,20,439339,1
Female,30,Other,20,1113888,0
Male,25,Salaried,19,1688792,0
Male,60,Self_Employed,99,1336441,0
Female,26,Salaried,27,338289,1
Female,49,Other,67,2751096,0
Female,25,Salaried,13,311767,0
Male,28,Salaried,19,775323,1
Male,49,Self_Employed,44,985265,0
Female,40,Self_Employed,80,798374,1
Male,29,Salaried,32,887036,0
Male,26,Salaried,27,2031193,0
Female,58,Self_Employed,21,544608,1
Male,53,Self_Employed,103,1622523,0
Male,30,Other,20,642766,0
Female,59,Other,43,3320064,1
Female,28,Self_Employed,15,766165,0
Male,53,Self_Employed,50,1273634,0
Female,45,Other,45,2093582,0
Male,49,Self_Employed,85,798668,1
Female,38,Self_Employed,15,553571,0
Male,30,Salaried,20,537622,0
Female,28,Salaried,20,739545,0
Female,38,Salaried,33,957266,0
Female,75,Other,74,638610,0
Male,40,Self_Employed,27,1065499,1
Male,47,Other,69,1279686,1
Male,50,Self_Employed,75,777415,1
Male,37,Self_Employed,19,588254,0
Female,27,Self_Employed,21,336517,0
Male,62,Other,63,3734190,0
Female,54,Other,21,1482499,0
Male,44,Other,43,1118988,0
Male,46,Self_Employed,19,1031848,0
Female,25,Salaried,21,1740679,0
Female,26,Other,26,473488,0
Male,30,Salaried,19,1234394,0
Male,52,Other,50,1973281,0
Male,27,Salaried,15,1300485,0
Male,75,Other,117,1791881,0
Female,49,Self_Employed,93,993667,1
Female,29,Other,31,1050262,0
Female,43,Other,63,587773,0
Male,29,Salaried,25,804978,0
Female,36,Other,15,545543,0
Male,61,Self_Employed,87,751551,0
Male,28,Salaried,27,456489,0
Female,27,Self_Employed,19,1735135,0
Female,53,Self_Employed,20,1719569,0
Female,35,Salaried,25,2454495,0
Female,40,Self_Employed,19,524877,1
Male,33,Other,13,2566964,0
Female,48,Self_Employed,80,1480230,0
Female,51,Self_Employed,20,567294,0
Female,56,Self_Employed,85,414339,1
Male,27,Salaried,19,534364,0
Female,36,Salaried,20,849585,1
Male,53,Self_Employed,105,1003572,0
Female,30,Other,25,449183,0
Male,48,Self_Employed,38,632140,0
Male,27,Salaried,14,738575,0
Female,25,Salaried,13,217747,0
Female,54,Self_Employed,57,1319113,0
Male,27,Other,14,559801,0
Female,61,Self_Employed,115,847778,0
Female,45,Other,56,884624,0
Male,46,Self_Employed,15,1073971,1
Male,26,Salaried,26,312078,0
Female,55,Self_Employed,43,285876,0
Male,59,Self_Employed,61,1136823,0
Male,49,Self_Employed,68,682683,0
Male,27,Other,27,1036494,0
Female,30,Salaried,21,1296427,0
Female,48,Self_Employed,97,2433144,1
Male,72,Other,123,653491,0
Female,51,Self_Employed,92,4182101,1
Male,38,Other,15,645517,1
Male,72,Other,122,2562060,0
Female,50,Other,121,1227986,0
Female,33,Salaried,27,4317425,0
Male,54,Other,87,852735,0
Male,29,Salaried,27,3392573,1
Female,26,Salaried,19,426265,0
Female,29,Salaried,26,1354117,0
Male,61,Self_Employed,86,1074995,0
Female,34,Self_Employed,26,601871,1
Female,28,Salaried,14,794262,0
Male,56,Other,110,1042403,1
Male,30,Other,32,953101,0
Female,27,Salaried,13,1181288,0
Male,49,Self_Employed,73,1135346,0
Female,30,Salaried,27,469839,0
Female,39,Salaried,20,177154,1
Male,47,Self_Employed,57,579363,0
Male,61,Self_Employed,51,1021755,0
Male,60,Self_Employed,45,722413,0
Male,52,Self_Employed,55,4241428,0
Male,47,Self_Employed,69,1172041,1
Female,46,Self_Employed,63,839314,0
Male,27,Salaried,13,972449,0
Male,37,Salaried,81,1311059,1
Male,51,Self_Employed,121,515995,1
Male,26,Other,19,233927,0
Female,55,Self_Employed,62,2142310,0
Male,57,Self_Employed,62,639794,0
Male,45,Self_Employed,74,953670,0
Female,31,Salaried,21,481160,0
Female,53,Self_Employed,93,681508,1
Male,39,Self_Employed,15,294002,0
Female,49,Self_Employed,37,1360124,1
Male,60,Other,91,748908,0
Female,29,Other,20,1067733,1
Female,31,Salaried,15,1282098,0
Female,28,Salaried,19,1269647,0
Male,58,Self_Employed,85,859464,0
Female,57,Self_Employed,75,1493233,0
Male,52,Self_Employed,104,2196057,0
Male,56,Self_Employed,61,895722,0
Female,30,Salaried,14,550847,0
Male,59,Self_Employed,32,369928,0
Female,54,Self_Employed,39,868346,1
Female,56,Self_Employed,91,380003,0
Female,26,Other,15,1399088,0
Female,47,Self_Employed,21,1407285,1
Male,33,Other,31,593407,0
Male,38,Salaried,15,1511754,0
Female,29,Salaried,14,575482,0
Male,28,Salaried,27,422821,0
Male,52,Self_Employed,105,371227,0
Female,50,Self_Employed,38,859757,1
Female,39,Self_Employed,32,494208,0
Female,47,Other,8,1208646,0
Female,55,Self_Employed,14,905824,0
Female,29,Salaried,26,164311,0
Male,36,Salaried,31,1720672,0
Male,25,Salaried,13,585442,0
Female,36,Salaried,32,681286,0
Male,61,Self_Employed,26,307165,0
Female,50,Self_Employed,51,527939,0
Male,29,Salaried,25,1002211,0
Female,55,Self_Employed,91,630823,0
Male,83,Other,25,1255790,0
Male,25,Salaried,19,578998,0
Female,57,Self_Employed,74,2546290,1
Male,55,Self_Employed,57,1819097,0
Female,46,Self_Employed,86,1473412,1
Male,65,Other,13,770401,1
Female,27,Salaried,21,695472,0
Male,45,Self_Employed,49,3880667,1
Male,34,Salaried,27,2284656,0
Male,53,Self_Employed,68,1008984,0
Female,34,Salaried,32,765560,0
Female,58,Self_Employed,31,553740,0
Female,68,Other,68,1237135,0
Female,56,Self_Employed,14,1971439,1
Female,26,Other,21,467205,0
Male,51,Self_Employed,85,1582606,0
Female,26,Salaried,15,665809,0
Male,45,Other,68,1187598,0
Female,38,Self_Employed,32,3911692,0
Male,58,Self_Employed,93,212176,0
Female,49,Self_Employed,68,1319959,1
Female,29,Salaried,27,1794391,0
Male,30,Salaried,31,1050449,1
Male,56,Other,122,1029258,1
Male,53,Self_Employed,15,475455,0
Male,65,Other,63,1152906,0
Female,40,Self_Employed,79,602227,1
Male,60,Self_Employed,110,918640,0
Male,58,Salaried,121,1703504,1
Female,51,Self_Employed,117,1395724,0
Male,49,Self_Employed,86,593104,1
Male,30,Self_Employed,31,912009,0
Female,30,Salaried,31,681223,0
Female,45,Self_Employed,37,1218463,0
Male,44,Self_Employed,116,1666266,0
Female,29,Salaried,31,541066,0
Female,26,Salaried,20,592054,0
Female,82,Other,61,1207018,1
Female,27,Salaried,31,400126,0
Male,47,Self_Employed,93,190940,1
Female,32,Salaried,25,204005,1
Male,27,Salaried,19,751952,0
Male,43,Other,87,932470,1
Male,36,Self_Employed,15,600402,0
Male,53,Salaried,15,712809,1
Female,38,Self_Employed,21,1612030,0
Male,60,Self_Employed,121,540185,0
Female,41,Self_Employed,37,555271,0
Female,24,Salaried,13,613325,0
Female,33,Other,27,1002576,0
Male,48,Salaried,104,481676,1
Female,55,Self_Employed,19,486910,0
Male,37,Other,32,1260435,0
Male,70,Other,117,2387095,0
Male,25,Salaried,14,541618,0
Male,29,Salaried,21,1423519,0
Male,29,Salaried,21,2085359,0
Male,39,Self_Employed,13,369296,0
Male,43,Self_Employed,13,507273,0
Female,25,Salaried,20,530991,0
Male,43,Self_Employed,51,244091,0
Female,65,Other,21,2799913,1
Male,51,Other,63,1280692,0
Female,60,Other,33,560272,1
Male,39,Self_Employed,80,2877289,1
Male,52,Self_Employed,123,1817451,1
Female,34,Salaried,45,1341977,1
Female,66,Other,68,1081590,0
Male,57,Self_Employed,93,1210586,1
Female,31,Salaried,32,496673,0
Female,33,Salaried,32,1229490,0
Female,29,Salaried,33,622065,0
Male,56,Self_Employed,20,636269,0
Male,33,Salaried,19,274885,0
Female,29,Salaried,21,635201,0
Male,50,Other,105,2287264,1
Male,25,Other,15,617971,0
Female,51,Self_Employed,45,814617,1
Male,48,Self_Employed,92,713637,0
Male,28,Salaried,26,623106,0
Female,28,Salaried,32,324316,1
Female,60,Salaried,93,1201606,1
Male,40,Self_Employed,62,929355,0
Female,43,Self_Employed,74,1236343,0
Male,78,Other,121,2145514,0
Female,71,Other,87,779426,1
Male,53,Entrepreneur,87,994414,1
Male,68,Other,50,1244344,0
Male,37,Other,14,392214,0
Male,65,Other,50,1272183,0
Female,33,Other,13,1539326,1
Female,29,Salaried,32,883200,0
Male,29,Salaried,32,1030486,0
Female,52,Self_Employed,75,1694257,0
Female,32,Other,26,2395381,0
Female,47,Self_Employed,103,2139052,0
Male,28,Salaried,20,1668251,0
Male,45,Self_Employed,44,778331,0
Male,61,Self_Employed,62,654123,0
Female,50,Self_Employed,19,565568,1
Female,49,Self_Employed,26,854382,1
Male,62,Other,74,1369629,0
Female,62,Other,32,409061,0
Male,27,Salaried,19,572056,0
Female,47,Self_Employed,57,3554490,0
Male,31,Other,20,306845,1
Female,27,Salaried,19,2812853,0
Male,40,Self_Employed,67,1270875,1
Male,27,Other,26,382922,0
Female,34,Salaried,25,2211578,1
Male,40,Self_Employed,50,416190,0
Female,45,Self_Employed,51,793737,0
Male,66,Other,32,1011645,0
Female,33,Salaried,13,679782,0
Male,39,Self_Employed,75,550180,0
Female,26,Salaried,15,384382,0
Male,29,Other,26,712311,1
Female,77,Other,109,1778050,0
Male,30,Salaried,33,1039466,1
Male,24,Other,13,605814,1
Female,63,Other,93,676925,0
Male,59,Self_Employed,63,771763,0
Female,79,Other,93,1600291,1
Female,53,Self_Employed,86,922538,0
Male,47,Self_Employed,63,1240428,1
Female,28,Salaried,19,1071746,0
Female,31,Salaried,32,362470,0
Male,74,Other,21,936351,0
Male,55,Self_Employed,45,965258,0
Female,27,Other,26,1639691,0
Female,74,Other,69,1678629,0
Female,67,Other,13,322331,0
Male,50,Self_Employed,32,1103715,1
Female,70,Other,43,1157560,0
Female,31,Salaried,31,1042955,1
Female,52,Entrepreneur,81,932390,0
Female,28,Other,14,1036280,0
Female,28,Self_Employed,13,684267,0
Female,51,Self_Employed,45,1152140,0
Female,45,Self_Employed,75,892180,0
Male,26,Salaried,14,778216,0
Male,35,Salaried,25,1724188,0
Male,46,Self_Employed,21,614820,1
Female,31,Salaried,31,599949,0
Male,68,Other,75,940231,0
Male,47,Self_Employed,19,924754,0
Female,57,Other,26,4370345,0
Male,49,Entrepreneur,39,730022,0
Male,70,Other,13,1721669,0
Male,59,Other,92,2327928,1
Female,27,Self_Employed,20,457905,0
Female,31,Salaried,32,3492030,0
Male,56,Self_Employed,73,695517,0
Female,34,Salaried,14,435254,0
Male,51,Other,99,2304236,0
Male,28,Salaried,13,1541488,0
Female,29,Salaried,20,505947,0
Male,35,Salaried,62,2309505,0
Female,48,Self_Employed,31,866521,0
Female,65,Other,25,422082,0
Male,31,Salaried,25,810042,0
Female,35,Salaried,20,540781,0
Female,66,Other,109,767989,1
Male,63,Other,20,1697746,0
Male,30,Salaried,31,1926965,0
Female,44,Other,44,644253,0
Male,84,Other,104,416075,1
Male,47,Self_Employed,57,947324,0
Female,28,Salaried,25,397153,0
Female,49,Self_Employed,93,954640,0
Male,58,Self_Employed,74,659561,1
Male,58,Self_Employed,51,842046,0
Female,47,Self_Employed,26,555858,0
Female,30,Salaried,26,2502315,0
Male,68,Other,13,347162,0
Male,56,Self_Employed,39,1131163,0
Male,26,Salaried,15,816655,0
Male,53,Self_Employed,91,576212,1
Female,51,Self_Employed,98,1147290,0
Female,47,Salaried,55,1490750,1
Female,26,Salaried,20,600936,0
Male,44,Entrepreneur,69,1184776,0
Male,28,Salaried,27,726667,0
Male,61,Self_Employed,135,479256,0
Male,73,Other,61,1650300,0
Female,29,Salaried,33,1164484,0
Male,67,Other,45,1178137,0
Male,34,Salaried,33,1113247,0
Female,35,Salaried,32,706829,1
Female,33,Salaried,25,1018845,1
Male,32,Salaried,14,949505,1
Male,28,Self_Employed,19,480003,0
Male,26,Other,14,1078324,0
Male,27,Salaried,20,830200,0
Female,28,Salaried,19,779951,0
Male,83,Other,97,911751,1
Male,36,Salaried,25,817607,0
Female,49,Self_Employed,20,587275,1
Male,27,Other,27,1504714,0
Female,29,Salaried,27,460156,0
Female,30,Salaried,21,313511,0
Male,25,Salaried,13,2409390,0
Male,41,Self_Employed,50,1948334,0
Female,27,Self_Employed,14,1858693,0
Male,39,Self_Employed,14,1174470,0
Male,62,Other,15,553571,0
Male,50,Other,92,411429,0
Female,48,Self_Employed,110,1865457,1
Female,29,Salaried,32,709748,0
Male,45,Self_Employed,27,597332,0
Male,35,Salaried,20,736617,0
Male,56,Self_Employed,85,1031892,1
Female,40,Self_Employed,80,242302,0
Female,57,Self_Employed,67,454238,0
Female,62,Other,111,1855018,0
Male,75,Other,73,1705070,0
Female,30,Other,14,1224399,0
Female,44,Self_Employed,43,1302319,1
Female,29,Salaried,33,891441,0
Male,48,Self_Employed,45,1350824,0
Female,33,Self_Employed,33,699192,0
Female,37,Salaried,20,606855,0
Male,54,Self_Employed,20,1252043,1
Male,37,Other,20,864252,0
Male,67,Other,91,5159792,1
Male,58,Other,67,438547,1
Female,56,Self_Employed,44,827771,1
Female,30,Salaried,21,826676,0
Male,47,Self_Employed,26,2201566,0
Male,84,Other,86,516680,1
Female,32,Self_Employed,25,827584,0
Male,72,Other,98,1173954,0
Male,68,Other,15,685611,0
Female,56,Self_Employed,32,1501109,0
Female,25,Salaried,13,3365437,0
Female,44,Self_Employed,61,940400,0
Female,28,Other,31,641529,0
Female,66,Other,44,579443,0
Male,44,Self_Employed,69,957791,0
Female,65,Other,128,1847292,1
Male,51,Self_Employed,103,1415972,0
Male,40,Self_Employed,62,516974,0
Male,30,Salaried,20,1883782,0
Male,26,Self_Employed,21,839661,0
Female,27,Salaried,33,758404,0
Male,78,Other,50,1494016,0
Male,37,Salaried,31,387461,1
Female,54,Self_Employed,67,1383691,0
Male,54,Self_Employed,51,354042,0
Male,33,Salaried,19,218895,0
Female,31,Other,13,1497967,0
Male,73,Other,105,387114,0
Male,27,Other,21,229709,0
Male,28,Salaried,33,1757055,0
Female,32,Salaried,14,673142,0
Female,45,Other,62,703206,0
Male,46,Self_Employed,25,378436,1
Female,47,Self_Employed,43,521317,0
Female,27,Salaried,20,272651,0
Female,53,Self_Employed,26,375811,1
Male,30,Self_Employed,15,801151,0
Female,46,Other,14,875768,0
Female,29,Other,27,774077,0
Female,61,Self_Employed,20,891744,0
Female,34,Self_Employed,21,304513,0
Male,49,Self_Employed,74,1025395,0
Female,45,Entrepreneur,91,579630,1
Male,49,Self_Employed,85,1688401,0
Female,37,Salaried,25,362746,0
Male,58,Self_Employed,43,1035105,0
Female,33,Other,33,513485,0
Male,30,Self_Employed,13,994664,0
Male,54,Self_Employed,14,366146,0
Male,37,Self_Employed,20,1037428,0
Female,75,Other,63,667286,0
Female,27,Other,15,554923,0
Male,31,Salaried,31,1354348,1
Female,50,Self_Employed,49,590363,0
Female,30,Other,25,633324,0
Male,33,Self_Employed,25,395613,0
Female,62,Other,19,1392449,0
Male,55,Other,63,2058926,1
Male,52,Self_Employed,105,1016175,1
Male,46,Self_Employed,43,835941,1
Male,28,Other,13,238155,0
Female,49,Self_Employed,80,525340,0
Female,48,Self_Employed,37,1126909,0
Male,37,Salaried,26,543861,0
Female,31,Self_Employed,14,459133,0
Male,30,Salaried,26,587106,0
Male,32,Self_Employed,33,733751,0
Female,34,Salaried,13,5078598,0
Female,44,Self_Employed,68,1888402,0
Male,47,Self_Employed,49,1047752,0
Male,62,Other,105,827468,0
Male,48,Self_Employed,33,431089,0
Female,28,Salaried,15,914181,0
Male,32,Other,33,790880,0
Female,25,Other,13,851080,0
Male,33,Salaried,13,1734467,1
Male,51,Self_Employed,20,970527,0
Male,49,Salaried,49,1311655,1
Male,30,Salaried,26,448390,0
Female,60,Self_Employed,116,1651635,0
Male,39,Self_Employed,25,940258,1
Male,54,Other,93,1265482,1
Female,50,Self_Employed,92,1540145,0
Female,40,Self_Employed,68,941433,0
Female,31,Salaried,14,626364,0
Female,29,Self_Employed,15,4388420,1
Female,34,Salaried,27,301069,0
Female,34,Salaried,25,703598,0
Female,52,Self_Employed,104,1469425,1
Female,77,Other,63,2784810,0
Female,28,Salaried,20,588948,0
